Geoname ID,Name
692709,Staryy Merchyk
692731,Stari Troyany
692889,Stara Kulna
693002,Serednye
693218,Solnechnogorskoye
693510,Slobidka
693701,Skala-Podilska
693870,Shumsk
694148,Shevchenkove
3948491,Aco
3953385,Chignayhua
6380239,Matacoto
6394231,Saramiriza
6674615,Matahuasi
12157037,San Fernando
12157116,Victor Raul
4034005,Paea
2092807,Kwikila
2093059,Kundiawa
2098329,Daru
1679856,Villareal
1680021,Victoria
1680250,Unisan
1680266,Union
1680505,Ualog
1680745,Tumbagaan
1681087,Tubungan
1681656,Toboso
1681873,Tindog
1681997,Tinagacan
1682649,Tayaman
1683407,Tampocon
1683447,Tamontaka
1683468,Tamisan
1683578,Tambo
1683855,Talisayan
1684269,Magugpo Poblacion
1684877,Tabonoc
1685423,Sulangan
1686045,Sirib
1686159,Sinonoc
1686668,Sico Uno
1687058,Saysain
1687196,Sara
1687674,Santo Niño
1687847,Santa Teresita
1687893,Santa Rosa
1688217,Santa Cruz
1688298,Santa Cruz
1688795,San Pascual
1689005,San Miguel
1689056,San Mateo
1689108,San Manuel
1690019,San Francisco
1690034,San Fernando
1690060,San Fernando
1690433,San Andres
1690908,Salcedo
1691286,Sablan
1691329,Sabangan
1691444,Roxas City
1691597,Rizal
1691673,Rizal
1691674,Rizal
1691929,Rajal Norte
1692210,Quezon
1692763,Prinza
1692901,Poro
1693436,Pinoma
1693870,Pila
1694045,Perez
1694258,Pawa
1694403,Pateros
1694687,Parion
1695751,Panacan
1695834,Pamplona
1695982,Paluan
1696828,Paclolo
1697294,Odiongan
1697320,Ocoy
1697624,Niugan
1698538,Nailong
1698985,Nabangig
1700534,Matacon
1701061,Maravilla
1701702,Manjoy
1701962,Mandangoa
1702145,Manalongon
1702215,Mamonit
1703020,Malasila
1703355,Malabanban Norte
1703560,Maibu
1704058,Magallanes
1704271,Maco
1704403,Macalaya
1704611,Mabilog
1704618,Mabilbila Sur
1704836,Lusong
1705089,Lunao
1705183,Lumbangan
1706550,Libungan
1706889,Legaspi
1706894,Legrada
1707885,Lallayug
1708081,Lagonglong
1708234,Lacag
1708428,Kumalisquis
1708442,Kulempang
1708623,Kisante
1708708,Kinamayan
1708836,Kibureau
1709845,Kabuynan
1709865,Kabulusan
1710099,Jovellar
1710318,Jampang
1710347,Jalaud
1710705,Initao
1710745,Infanta
1710753,Indulang
1711220,Igmaya-an
1712407,Guinoaliuan
1712434,Guinabsan
1712637,Guadalupe
1712704,Sigaboy
1712964,Gigaquit
1712992,Gibato
1713003,Getulio
1713004,Gerona
1713154,Gasan
1713714,Estrella
1713850,Entablado
1714201,Dumaguete
1714255,Dulangan
1715382,Datu Piang
1715569,Dapdapan
1715811,Danao
1716441,Curry
1716762,Kotkot
1716788,Cortes
1716854,Cordon
1717008,Concepcion Ibaba
1717181,Culasian
1717253,Cogon
1717280,Codcod
1717621,Cawayan
1717883,Caticugan
1717884,Katico
1718564,Capuy
1718848,Cantoria
1719908,Camandag
1721601,Kabilauan
1722265,"Brgy. New Buswang, Kalibo"
1722467,Burdeos
1723178,Buhatan
1723318,Bugasan
1723425,Buenavista
1723679,Buayan
1724303,Bolisong
1724860,Binucayan
1725157,Binalbagan
1725308,Bilad
1725394,Bigaan
1725412,Bien Unido
1725684,Bayugan
1725923,Bawison
1726591,Barotac Viejo
1726979,Bantog
1727982,Baliwagan
1728141,Balili
1728205,Balibagan Oeste
1728866,Bagupaye
1729228,Bagahanlad
1729830,Azagra
1729987,Atimonan
1730645,Anini-y
1730686,Anibongan
1730713,Angono
1730972,Ampusungan
1731047,Amio
1731302,Aloguinsan
1731439,Alimono
1731676,Alangalang
1731825,Agupit
1958107,Kungtad
1162035,Adilpur
1162959,Umarkot
1163021,Ubauro
1164716,Sita Road
1164776,Sinjhoro
1164825,Sillanwali
1166062,Sarai Sidhu
1166652,Saddiqabad
1167386,Raja Jang
1171991,Liliani
1172779,Kulachi
1174765,Kario Ghanwar
1175180,Kalur Kot
1175506,Kadhan
1177662,Gujranwala
1179463,Dunga Bunga
1179758,Diplo
1181096,Chiniot
1181636,Chakwal
1182637,Bhimber
1183307,Barkhan
1396860,Nao Mian Sahib
10941911,Ashanagro Koto
11539345,Chak One Hundred Eight -Nine Left
754479,Wysokie Mazowieckie
755848,Wieniawa
756280,Ustrzyki Dolne
756688,Trzebownisko
756771,Troszyn
756826,Trąbki
757343,Szelków
757692,Świdnik
757773,Sułów
759726,Rzewnie
759757,Rzekuń
760404,Rokietnica
761356,Potok Wielki
762120,Pisz
763063,Orońsko
763260,Oleszyce
763545,Nowy Korczyn
763946,Nielisz
763987,Niedźwiada
766197,Lipnik
767435,Kruklanki
767908,Kotuń
792864,Barice
3192420,Prigrevica
3194243,Obrovac
3200886,Erdevik
3203139,Buđanovci
3204692,Bač
461704,Novozavidovskiy
461705,Krasnolesnyy
463356,Zheleznodorozhnyy
463544,Zhankhoteko
467711,Yelovo
468063,Yelan’
469005,Yaransk
469186,Novaya Maka
469341,Yam
477440,Vacha
477626,Uvarovo
479021,Undory
480060,Tver
480798,Tsurib
481350,Trubchevsk
481604,Troitskaya
483696,Temirgoyevskaya
483826,Tekstil’shchiki
484127,Tatarskaya Kargala
484334,Tarki
484449,Tarasovka
485162,Syrostan
486725,Sukhaya Buyvola
487246,Strelka
487846,Stavropol’
488777,Starokucherganovka
489778,Spasskoye
489999,Khebda
491422,Sochi
492396,Skolkovo
493600,Shudayag
494884,Shenkursk
495770,Sharan
495922,Shal’skiy
498226,Savinskaya
498904,Samur
499727,Rzhavki
502010,Revda
502540,Rayevskiy
503581,Pyaozerskiy
503878,Pustoshka
504294,Puchezh
504875,Kipen’
504935,Prokhladnyy
507377,Pokrovskoye
508068,Podosinovets
508751,Ryazanskiy
509437,Pionerskiy
509820,Petrozavodsk
509981,Petrovskaya
510878,Pervomayskiy
512109,Pavlovka
517897,Novospasskoye
517947,Novosil’
518657,Novokuz’minki
518944,Novoderevyankovskaya
520552,Nizhniy Odes
520555,Nizhniy Novgorod
521031,Nizhnetroitskiy
521773,Nikol’sk
522301,Nezlobnaya
522839,Nekrasovka
523443,Narimanov
524901,Moscow
525510,Molokovo
527361,Metallostroy
528288,Maykor
529073,Marks
532307,Magaramkent
535886,Lermontov
538046,Kuyeda
538061,Kuybyshevo
538560,Kursk
538711,Nizhniy Kurkuzhin
541341,Krasnyy Yar
543671,Kotlyarevskaya
544293,Kosaya Gora
544904,Korenëvo
545791,Kommunar
546845,Kochevo
547475,Klintsy
548114,Kislovodsk
548478,Kirillov
548747,Kiknur
549854,Khokhlovo
550671,Kharabali
550949,Kesova Gora
551124,Kemlya
552821,Karalat
553152,Kanevskaya
553828,Kambileyevskoye
554297,Kalikino
554599,Kachkanar
555129,Ivanovskoye
557563,Iglino
557988,Gundelen
558707,Grigoropolisskaya
561504,Gidrotorf
562016,Gaptsakh
562573,Fokino
562625,Firsanovka
563618,Dzhiginka
564449,Dubrovka
565614,Dolgoprudnyy
565774,Dobryatino
565955,Dmitrov
566456,Dergachi
567695,Chukhloma
567896,Chkalovskiy
568822,Chernitsyno
569794,Chastyye
570236,Bylym
570827,Burevestnik
575480,Bogovarovo
577485,Benoy-Yurt
577883,Ilaskhan-Yurt
578842,Bashmakovo
580006,Babayevo
580139,Ayutinskiy
580676,Asekeyevo
582222,Amzya
583358,Aleksandro-Nevskiy
583692,Aksakovo
584003,Agoy
795235,Vidyayevo
823676,Gornoye Loo
825122,Bol'shoe Isakovo
872128,Belozërnyy
872144,Sovkhoznyy
1485020,Znamenskoye
1485284,Zelenogorskiy
1486298,Yashkino
1489202,Troitsk
1489962,Tavda
1491633,Smolenskoye
1494309,Potanino
1495022,Petukhovo
1495480,Pavlogradka
1496100,Ordynskoye
1496976,Novolugovoye
1497393,Nizhnyaya Salda
1497932,Nazyvayevsk
1498919,Mezhdurechenskiy
1502091,Krasnoobsk
1504081,Kaz
1505579,Inta
1505933,Ilanskiy
1506244,Gornyy Shchit
1508811,Bredy
1508943,Borodino
1511846,Aleksandrovskoye
2012510,Zhireken
2012655,Zarechnyy
2015179,Tommot
2015455,Tavrichanka
2015686,Talakan
2016183,Spasskoye
2016805,Sharalday
2017128,Nizhniy Sayantuy
2017215,Sangar
2017851,Pogranichnyy
2018021,Pervomayskiy
2019323,Nerchinskiy Zavod
2020559,Makkaveyevo
2021207,Kurort-Darasun
2022454,Khingansk
2023226,Kamen’-Rybolov
2026544,Bokhan
2027244,Bagdarin
2027277,Babstovo
2051471,Dalnegorsk
2121197,Sinegor'ye
2122605,Okhotsk
2123278,Mil’kovo
6607627,Pervoye Maya
7289676,Pokachi
7601170,Shevlyakovo
8675153,Podosinki
202217,Gitarama
203141,Bugarama
104376,Marāt
105299,Jizan
108121,Sājir
4355843,Gaithersburg
4361969,Maugansville
4364231,Oakland
4367372,Rosedale
4369976,South Kensington
4370109,Spencerville
4370201,Spring Ridge
4381426,Clarkton
4386387,Ferguson
4389309,Hamilton
4393217,Kansas City
4394237,Lake Lotawana
4398060,Merriam Woods
4400962,Northwoods
4403187,Pierce City
4404233,Poplar Bluff
4408054,Seneca
4409896,Springfield
4412089,Troy
4412847,Van Buren
4422713,Corinth
4425816,Escatawpa
4427345,Fulton
4433116,Leakesville
4434283,Louisville
4436546,Moorhead
4439033,North Tunica
4439869,Olive Branch
4448903,Tupelo
4449994,Wade
4450203,Walthall
4459261,Carolina Beach
4460465,Cherryville
4460831,Claremont
4465691,Fairmont
4465700,Fairplains
4470416,Hazelwood
4472247,Hudson
4473083,Jacksonville
4474527,Knightdale
4478715,McLeansville
4481308,Murphy
4491180,Shelby
4492732,Southern Shores
4493685,Stony Point
4494942,Thomasville
4495616,Trinity
4495762,Tryon
4497622,Warrenton
4499573,Wingate
4501210,Chesilhurst
4503078,Millville
4503316,Northfield
4507599,Byesville
4515247,Ironton
4518596,Monfort Heights
4519047,Mount Repose
4524753,Silverton
4525041,South Charleston
4528810,Xenia
4531300,Bray
4535389,Duncan
4538890,Hollis
4543671,Nicoma Park
4544257,Okarche
4544272,Okemah
4547690,Pauls Valley
4557629,Dunbar
4560048,North York
4560152,Oliver
4561215,Shiloh
4561755,Toughkenamon
4562430,Yeadon
4569541,Arcadia
4573888,Cayce
4574835,City View
4578801,Folly Beach
4586642,McCormick
4589508,Northlake
4592485,Red Hill
4594258,Saint Matthews
4603347,Atoka
4607177,Bloomingdale
4607414,Bluff City
4614136,Clifton
4614867,Columbia
4616556,Crump
4619758,Dyer
4621503,Fairview
4635304,Lakesite
4638308,Louisville
4639224,Manchester
4639859,Mascot
4655515,Sale Creek
4670886,Annetta
4672145,Ballinger
4672514,Bartonville
4672576,Bastrop
4672731,Baytown
4673398,Bellville
4675373,Boerne
4675536,Bolivar Peninsula
4675577,Bonham
4679803,Cedar Hill
4682991,Conroe
4684301,Crosby
4684434,Crowley
4684547,Cuero
4684724,Cypress
4685737,Deer Park
4688216,Edcouch
4688275,Edinburg
4699608,Hutchins
4700817,Jefferson
4704238,Lacy-Lakeview
4706088,Liberty
4710782,Meridian
4713946,Needville
4717339,Palmview
4717446,Panorama Village
4717624,Parker
4721921,Red Oak
4723670,Rogers
4728328,Sherman
4733593,Splendora
4736134,Texas City
4736933,Timpson
4737676,Trophy Club
4741898,Wildwood
4742656,Winters
4745934,Bealeton
4749103,Broadlands
4752495,Chincoteague
4755173,Daleville
4755280,Danville
4758102,Fairfax Station
4769667,Linton Hall
4772009,Matoaca
4774352,Mount Jackson
4788431,Surry
4792901,West Springfield
4800639,Buffalo
4801850,Charles Town
4801895,Cheat Lake
4803150,Crab Orchard
4808945,Hinton
4810884,Keyser
4815582,Mount Hope
4819418,Ravenswood
4827333,Williamson
4832342,Alfred
4833661,Easton
4835004,Glastonbury Center
4835797,Hartford
4837222,Kensington
4838928,Moosup
4839460,New Preston
4839692,North Granby
4842642,Saybrook Manor
4852519,Conrad
4867801,Monticello
4883207,Alsip
4884121,Barrington Hills
4884249,Beach Park
4885336,Boulder Hill
4888432,Colona
4890701,Edgewater
4890864,Elgin
4891030,Elmwood
4893171,Freeport
4893731,Gilberts
4897654,Itasca
4899581,Lemont
4901102,Maple Park
4901390,Mason City
4902370,Minier
4902476,Moline
4904793,Olympia Fields
4905873,Phoenix
4906125,Plainfield
663748,Valea Grecului
664419,Tuşnad
664451,Tureni
664578,Truşeşti
664686,Traian
665024,Târgovişte
665151,Ţifeşti
665242,Ţepu
665282,Teleormanu
665387,Tăuteu
665636,Tăcuta
665738,Surdila-Găiseanca
666350,Spinuş
666438,Soporu de Câmpie
666830,Siret
667046,Sineşti
667051,Șindrilari
667119,Şimian
667421,Seleuș
667450,Segarcea-Deal
667588,Scorțaru Vechi
667620,Scânteia
667699,Scheiu de Jos
667972,Sărmaş
668096,Sanislău
668466,Runcu
668600,Roșu
668613,Roșiori
668639,Roșia Montană
668915,Râciu
668954,Reşiţa
669572,Progresu
669775,Potău
669923,Popeni
670015,Poiana Vadului
670146,Poiana
670151,Poiana
670174,Pogănești
670347,Podeni
670826,Pietroasele
670862,Pietrari
670935,Petroșnița
671089,Pesac
671132,Perieni
671191,Peceneaga
671342,Parepa-Rușani
671406,Pănătău
671799,Oniceni
671989,Odaia Turcului
672021,Ocna Şugatag
672358,Negrilești
672582,Muşeteşti
672729,Movileni
673124,Mireșu Mare
673154,Mircea Vodă
673175,Mânzăleşti
673396,Mihăileni
673402,Mihai Bravu
673498,Meziad
673773,Mărişel
673783,Mărgineni-Munteni
673948,Manasia
673977,Mălureni
674230,Măcin
675048,Lăpugiu de Jos
675092,Lăcusteni
675154,Jugur
675480,Islaz
675530,Ion Roată
675798,Iazu
675865,Iacobeni
676070,Holod
676907,Gorgota
677003,Godineşti
677292,Giarmata-Vii
678064,Floreşti
678468,Falaștoaca
678576,Emil Racoviță
678578,Eliseni
678679,Dumbrăvița
678796,Dubova
678889,Drăguș
678923,Dragomireşti
679034,23 August
679197,Dobrovăţ
679398,Dimăcheni
679443,Dezna
679736,Darabani
679788,Dămieneşti
679902,Curteşti
680167,Cristian
680179,Cristești
680235,Crâmpoia
680496,Cotmeana
680580,Costești
680901,Copşa Mică
681096,Coloneşti
681179,Codlea
681488,Ciucani
681701,Ciofrângeni
681725,Ciocile
681726,Ciochiuța
681884,Câmpani de Pomezeu
682054,Chiriacu
682215,Cheia
682293,Cernu
682589,Castelu
682844,Căneşti
682961,Călinești
682998,Căldăraru
683021,Călăraşi
683204,Buruienești
683314,Buliga
683317,Bulgăruș
683662,Brodina
683681,Brâncoveneşti
683699,Brezoaia
683758,Breaza
683761,Breaza
683818,Brătești
683828,Brateş
684045,Botoroaga
684213,Bordenii Mari
684357,Bogza
684583,Blejoi
684658,Bistrița
684759,Bârsău de Sus
684818,Birda
684888,Biertan
685025,Bereşti-Tazlău
685078,Berceni
685112,Benesat
685129,Beliu
685287,Bata
685318,Barza
685322,Baru
685366,Bărbuleţu
685585,Balș
685606,Bălnaca
685706,Bălan
685994,Băbăiţa
685997,Babadag
686090,Asău
686279,Apateu
686291,Apa Asău
686366,Amzacea
686587,Alămor
686597,Aita Mare
10942363,Bonțida
10943036,Gurasada
785965,Senta
787597,Kozjak
787657,Niš
788315,Mala Moštanica
788439,Lugavčina
790277,Grabovac
791890,Čortanovci
4916288,Wheaton
4917298,Yorkville
4919203,Columbia City
4919798,Dunkirk
4924135,New Paris
4927042,Syracuse
4928096,West Lafayette
4928208,Whiting
4929055,Andover
4929501,Ayer
4930282,Belmont
4930385,Berkley
4931972,Cambridge
4939862,Hopedale
4941659,Lanesborough
4946546,Oxford
4947655,Pocasset
4951640,Southwick
4952663,Teaticket
4953127,Topsfield
4956184,Worcester
4956335,Yarmouth
4960064,Canton
4960760,Cherryfield
4962317,Dedham
4964867,Freeport
4964996,Fryeburg
4973346,Newfield
4973717,North Windham
4974967,Penobscot
4977194,Sabattus
4977882,Scarborough
4986099,Bingham Farms
4989486,Constantine
4990964,Dollar Bay
4991740,Eastwood
4991823,Edgemont Park
4998431,L'Anse
4999360,Linden
5002367,Montague
5003065,Munising
5003243,Nashville
5004359,Okemos
5004551,Orchard Lake
5004593,Ortonville
5007477,Rogers City
5011900,Tawas City
5016884,Austin
5024825,Eagan
5039978,Oakdale
5041405,Pierz
5043955,Royalton
5048371,Spring Park
5049970,Thief River Falls
5050817,Two Harbors
5057401,Stanberry
5061876,Shell Valley
5063172,Arlington
5063286,Atkinson
5065392,Center
5066637,Dakota City
5071348,Kearney
5073754,Nelson
5074013,North Bend
5079541,Stanton
5080098,Tecumseh
5082573,Alexandria
5082811,Auburn
5084165,Candia
5085618,Durham
5087270,Haverhill
5087494,Hinsdale
5092813,Somersworth
5094941,Woodsville
5095171,Alpha
5095558,Belford
5095887,Bradley Gardens
5096495,Chatham
5096671,Clearbrook Park
5096709,Clinton
5099836,Jersey City
5100399,Leonia
5101848,Newton
5101935,North Middletown
5101978,Norwood
5102076,Nutley
5102400,Park Ridge
5102825,Pompton Lakes
5104493,Sea Bright
5104552,Sewaren
5105733,Upper Saddle River
5106365,Whippany
5106453,Willingboro
5107140,Amityville
5107467,Athens
5109168,Billington Heights
5110130,Bridgehampton
5110918,Bushwick
5115838,East Farmingdale
5116500,Elmira Heights
5116811,Fairmount
5116931,Farmingdale
5117902,Franklinville
5119059,Grant City
5128568,New Square
5128884,North Amityville
5129057,North Great River
5129923,Orangeburg
5130273,Owego
5132015,Port Jefferson Station
5133273,Queens
5134316,Ronkonkoma
5140789,Thiells
5143586,Wellsville
5144089,Westhampton
5145142,Wykagyl
5145295,Zena
5146256,Austintown
5146711,Beachwood
5148101,Bratenahl
5151775,De Graff
5157588,Hilliard
5159995,La Croft
5162077,Marysville
5162494,Mechanicsburg
5162851,Middleburg Heights
5164057,Napoleon
5164352,New London
5165069,Northwood
5168063,Richmond Heights
5170795,Sawyerwood
5171657,Seven Hills
5174495,Tuscarawas
5176937,Willoughby
5177396,Worthington
5177951,Alburtis
5183443,Catawissa
5184748,Coaldale
5185721,Crafton
5187580,Duquesne
5188287,Edgewood
5188607,Ellport
5189482,Ferndale
5193011,Hazleton
5195283,Jeannette
5195606,Jonestown
5196465,Knox
5197850,Lewistown
5203263,New Stanton
5203393,Nicetown-Tioga
5206606,Plum
3176333,Gambolò
3176338,Gambatesa
3176348,Galugnano
3176363,Gallo Matese
3176378,Gallicano
3176463,Fusine
3176472,Furore
3176474,Furci
3176630,Fossombrone
3176743,Forlimpopoli
3177040,Trebbio
3177216,Fano Adriano
3177304,Faedo Valtellino
3177392,Enemonzo-Quinis
3177480,Dragoni
3177520,Donzella
3178147,Conversano
3178169,Contigliano
3178230,Commessaggio
3178247,Comabbio
3178277,Colombaro
3178320,Colliano
3178505,Codigoro
3178568,Civitella Messer Raimondo
3178693,Cimadolmo
3178738,Ciampino
3178857,Chiarano
3178970,Cesara
3179003,Cerveno
3179201,Cellere
3179386,Casto
3179620,Castelliri
3179675,Castel Goffredo
3179734,Castelbottaccio
3179829,Casole d'Elsa
3179913,Caselle in Pittari
3180141,Casamarciano
3180177,Casalmaggiore
3180254,Casalanguida
3180581,Carate Brianza
3180652,Capracotta
3180663,Cappella de' Picenardi
3180789,Olgiate Molgora
3180801,Cannole
3180813,Cannero Riviera
3180831,Canna
3180850,Canelli
3180964,Campolattaro
3180980,Campo di Giove
3181005,Campi Salentina
3181006,Campione
3181168,Caltignaga
3181451,Buddusò
3181605,Brandizzo
3181755,Borgo San Giacomo
3181757,Borgo San Dalmazzo
3181838,Borghetto d'Arroscia
3181880,Bonnanaro
3181888,Bonefro
3181918,Bolotana
3181931,Bollate
3181969,Bobbio Pellice
3182068,Bianzè
3182113,Besenzone
3182119,Besana in Brianza
3182122,Berzo
3182172,Berceto
3182327,Barzana
3182362,Bardonecchia
3182369,Bard
3182383,Barbona
3182399,Barbarano Vicentino
3182446,Balme
3182497,Bagnone
3182650,Avellino
3182687,Auletta
3182769,Arzachena
3182783,Arta Terme
3182788,Arsita
3182793,Arsago Seprio
3182896,Ardenno
3183014,Anversa degli Abruzzi
3183268,Alleghe
3183325,Albettone
3183376,Airuno
3183472,Adelfia
3183575,Abbazia Pisani
3183581,Abbadia San Salvatore
3217960,Pramaggiore Blessaglia
3218523,Santa Maria
3219628,Lamosano
3220030,Colloredo di Monte Albano
3224724,San Salvatore
6534223,Saonara
6534229,Cervinara
6534236,Gerenzano
6534239,Pessano Con Bornago
6534265,San Marcellino
6534310,Prarostino
6534313,Capriglio
6534338,Montaldo Scarampi
6534380,Plodio
6534389,Passerano Marmorito
6534450,San Fermo della Battaglia
6534487,Pozzo d'Adda
6534489,Renate
6534490,Roncello
6534495,Cenate di Sotto
6534497,Mozzo
6534522,Bione
6534524,Verdellino
6534553,Cappella Cantone
6534626,Vò
6534705,Isola del Giglio
6534720,Vezzi Portio
6534735,Marmentino
6534767,Bajardo
6534833,Antrona Schieranco
6534874,Casaleggio Boiro
6534876,Cuccaro Monferrato
6534963,Entratico
6534975,Castelcovati
6535016,Altivole
6535039,Comano
6535041,Montescudaio
6535070,Avise
6535156,Arzago d'Adda
6535197,Maclodio
6535222,Trivolzio
6535271,Colleretto Giacosa
6535278,Salerano Canavese
6535288,Soriso
6535355,Perego
6535367,Graffignana
6535368,Mairago
6535371,San Martino in Strada
6535407,Monastero di Lanzo
6535413,Piobesi Torinese
6535447,Miasino
6535483,Roburent
6535498,Azzano d'Asti
6535543,Dernice
6535581,Gambellara
6535597,Majano
6535639,Pago del Vallo di Lauro
6535651,Rocca San Giovanni
6535674,Villanova Tulo
6535738,Trasquera
6535760,Zelbio
6535820,Torre Canavese
6535845,Camo
6586243,Torre San Giovanni
6694117,Granarolo
8181698,Roncanova
8224092,Bellaria-Igea Marina
8378869,Priula-Colfosco
8468629,Osteno
8948705,Romano Banco
8948749,Chiugiana-La Commenda
8948768,Quadrivio
8948773,Frescada
8948868,Monticello
8948940,Selino Basso
8949005,Barbisano
8949037,Bertipaglia
8949043,Campagnola
8949129,Bellavista
8949165,Gorzano
8949194,San Vito al Mantico
8949218,San Michele
8949245,Le Forna
8949250,Monte San Marino
8949279,Villa
8949390,Cassino d'Alberi
8949409,Stravignino
8949412,Arci-Empolitana
8950279,Monasterolo
8950556,Cadipietra
8950754,Sachet
9036153,Ubiale
9036162,Velo
9036389,Santa Maria la Stella
3488620,Santa Cruz
3489445,Moore Town
3490031,Hope Bay
3490293,Gordon Town
3490899,Coleyville
3491293,Bog Walk
3491593,Alexandria
246202,Umm Qays
246384,Umm al Basātīn
250321,Ar Ruşayfah
250538,Al Mazār ash Shamālī
250540,Al Mazār al Janūbī
251005,Al Khālidīyah
385027,Ar Rīshah
10862121,Al ‘Abdallī
1848015,Yuzawa
1848445,Honmachi
1849621,Tsunō
1849633,Tsunagi
1850692,Nishi-Tokyo-shi
1851230,Taira
1851282,Tadotsu
695205,Rudne
695357,Kurakhove
695439,Rozkishna
695781,Rava-Ruska
695889,Radushne
695903,Radisne
696612,Poliana
697877,Pavlivka
697931,Pashkivtsi
697945,Pasichna
697959,Partizanskoye
698436,Pokrov
699061,Novovasylivka
699177,Novosilske
699413,Novomykolayivka
699617,Novodonetske
699777,Nova Vodolaha
700349,Nekrasovka
700551,Shchyolkino
700849,Molnytsya
701286,Mezhvodnoye
701561,Mayaky
702347,Bayraky
702421,Liuboml
703498,Kuibyshevo
704055,Kryva
704679,Podilsk
704744,Kostyntsi
704839,Koriukivka
704858,Korsun-Shevchenkivskyy
704885,Korostyshiv
705431,Kolodenka
705808,Zarichne
706200,Khrystynivka
706524,Kerch
706915,Komyshnya
707070,Kam'yanka
707197,Kalinino
707770,Hvizd
707864,Huryivka
708313,Horodok
708351,Horodyshche
708439,Kyrylivka
708613,Holoby
708778,Hlynytsya
710400,Chortkiv
711153,Burylove
711459,Bratslav
711527,Nikita
712416,Berestechko
712559,Bilopillia
712588,Bilohorivka
713112,Avhustivka
713259,Antratsyt
713749,Okhtyrka
831266,Brusnytsia
6982930,Fontany
6982946,Konstantinovka
7019389,Uvarovka
7019390,Listvennoye
7034932,Kamenolomnia
7037690,Zernovoye
9986273,Myrne
11566277,Polihon
12156386,Vartykivtsi
226234,Soroti
226690,Rubanda
228971,Mubende
229746,Luwero
233346,Gulu
4046430,Natalia
4047906,Trinity
4051059,Boaz
4061586,Fayette
4062568,Florala
4062577,Florence
4065302,Greenville
4066437,Hartford
4069243,Irondale
4070806,Kimberly
4071540,Lake View
4072752,Linden
4073985,Luverne
4077867,Mount Olive
4083004,Piedmont
4095392,Vernon
4096645,Weaver
4099852,Ashdown
4110001,England
4113143,Greenwood
4116834,Jonesboro
4125875,Perryville
4127433,Prescott
4134993,Waldo
4141435,Bethany Beach
4142485,Felton
4142766,Greenville
4145719,Alachua
4146219,Archer
4150411,Center Hill
4151132,Citra
4152003,Cortez
4152360,Crooked Lake Park
4154037,East Palatka
4154489,Ensley
4155430,Fish Hawk
4156404,Gainesville
4156920,Golden Gate
4157634,Gulf Breeze
4161187,Lake City
4161422,Lake Worth Beach
4163971,Melbourne
4164131,Mexico Beach
4164602,Miramar Beach
4165913,New Smyrna Beach
4168783,Plantation
4169176,Port Salerno
4171061,Saint James City
4172150,Sarasota Springs
4173380,South Beach
4174201,Stuart
4176059,Umatilla
4177334,Waldo
4177917,West Perrine
4178488,Wimauma
4180564,Austell
4180913,Ball Ground
4187055,Centerville
4187204,Chamblee
4187435,Chatsworth
4189014,Commerce
4189213,Conyers
4189612,Country Club Estates
4190434,Cusseta
4194111,Fair Oaks
4200849,Hogansville
4201141,Homer
4202308,Isle of Hope
4218427,Remerton
4221333,Sandy Springs
4223880,Sparta
4224427,Statham
4227213,Tucker
4232308,Zebulon
4234969,Cahokia
4235355,Caseyville
4237767,Eldorado
4239840,Greenfield
4243455,Long Creek
4244637,Millstadt
4245481,New Berlin
4247880,Red Bud
4248482,Rosiclare
4259436,Ingalls
4259671,Jeffersonville
4261283,Meridian Hills
4261983,Nashville
4262130,New Palestine
4263856,Rockport
4265103,Southport
4268521,Bonner Springs
4270945,Ellsworth
4272133,Goddard
4272660,Harper
4272840,Herington
4273255,Humboldt
4275803,Moundridge
4276873,Overland Park
110619,Abū ‘Arīsh
11423653,Taro
364071,Wad Rāwah
365137,Omdurman
378699,An Nuhūd
379252,Khartoum
602261,Töre
2667628,Tranås
2667757,Torup
2668552,Töcksfors
2670061,Sveg
2671060,Sturefors
2673953,Stenstorp
2676511,Smögen
2678265,Skänninge
2679819,Sätofta
2680075,Sandviken
2684395,Partille
2686162,Oskarshamn
2687902,Nybro
4291255,Erlanger
4294937,Hodgenville
4297979,Lewisport
4299531,Ludlow
4299670,Madisonville
4301317,Morehead
4303441,Owingsville
4305500,Raceland
4315588,Baton Rouge
4318541,Cade
4320643,Convent
4321014,Coushatta
4326511,Greensburg
4330088,Labadieville
4341378,Shenandoah
2796288,Heestert
2796695,Halle
2796807,Habay-la-Vieille
2797470,Godinne
2797798,Gavere
2799547,Dergneau
2799645,Dendermonde
2800292,Ciplet
2801228,Boussoit
2802135,Bernissart
2802837,Aywaille
2803020,Assent
2803119,Appelterre-Eichem
2355803,Sebba
2357048,Ouagadougou
2361444,Déou
2363246,Absouya
726245,Tsenovo
726890,Stamboliyski
728288,Petrich
728795,Nikolaevo
728928,Maglizh
729667,Lesichovo
729936,Krichim
731670,Elhovo
732122,Dolna Mitropolia
732285,Devin
732519,Chernomorets
732874,Brezovo
12747002,Plovdiv Town Center
290215,Jidd Ḩafş
423549,Rumonge
2391101,Tori-Bossito
2392308,Ouidah
2392601,Natitingou
12547935,Kampung Sungai Teraban
3661530,Nueva Manoa
3902523,Totora
3904906,Santa Cruz de la Sierra
3905462,San Juan del Surutú
3920244,Chulumani
3923770,Arani
3513146,Upper Hell's Gate
3389006,São Bento
3394908,Messias
3395122,Matinha
